0	-nan
1	74.9028
2	93.4232
3	45.2077
4	73.5031
5	82.503
6	97.7959
7	97.4835
8	97.2869
9	97.1828
10	97.0555
11	96.9167
12	96.6044
13	96.5581
14	96.6391
15	96.5697
16	96.4887
17	79.5531
18	92.6018
19	97.0324
20	97.3447
21	97.0902
22	97.0555
23	96.801
24	96.8357
25	96.6506
26	76.3951
27	95.2393
28	88.1597
29	96.0722
30	97.6802
31	97.3332
32	97.0092
33	97.0208
34	96.9398
35	96.8704
36	96.8936
37	95.0774
38	72.9709
39	96.4771
40	97.2869
41	97.1018
42	97.0092
43	96.9051
44	96.8704
45	96.8357
46	96.535
47	75.7126
48	95.355
49	97.1828
50	97.1365
51	97.0555
52	96.963
53	96.801
54	96.0607
55	77.8873
56	95.436
57	97.1828
58	97.2753
59	97.1134
60	96.963
61	96.8126
62	86.8178
63	92.7638
64	96.7085
65	97.229
66	97.1943
67	97.1481
68	97.1249
69	81.2652
70	93.3306
71	96.6275
72	96.8704
73	94.0941
74	94.337
75	97.2753
76	97.3447
77	96.7316
78	88.5762
79	81.5197
80	95.7021
81	88.9579
82	97.229
83	97.1596
84	96.9977
85	96.9861
86	96.8357
87	96.8126
88	96.8357
89	95.1005
90	76.9156
91	96.6969
92	97.1481
93	96.9167
94	96.963
95	96.882
96	96.7085
97	79.2871
98	80.7909
99	93.053
100	97.5529
101	97.3216
102	97.1249
103	96.9398
104	96.8936
105	96.7085
106	96.7663
107	96.6853
108	96.6391
109	85.8346
110	86.3204
111	83.787
112	97.4373
113	97.4604
114	97.1712
115	97.0208
116	96.7316
117	96.72
118	96.7548
119	96.6044
120	96.5928
121	79.611
122	94.5337
123	97.1018
124	97.1712
125	96.9861
126	96.9283
127	96.882
128	96.7779
129	86.5402
130	86.9335
131	96.9167
132	97.0208
133	96.9051
134	96.8126
135	96.8242
136	96.7548
137	86.0544
138	88.7613
139	96.6969
140	97.391
141	97.0671
142	97.1249
143	97.0555
144	96.8242
145	91.7227
146	87.269
147	85.9618
148	89.2818
149	97.4835
150	97.2059
151	97.1134
152	96.9283
153	96.882
154	96.9398
155	96.8126
156	96.6275
157	89.224
158	88.2638
159	96.5928
160	97.0555
161	97.0208
162	96.9398
163	96.6391
164	89.7214
165	84.215
166	95.6789
167	96.8936
168	97.1596
169	97.0671
170	97.044
171	97.0092
172	96.8473
173	96.7779
174	94.4874
175	69.7666
176	96.6044
177	97.5182
178	97.1481
179	97.0324
180	96.9398
181	96.9514
182	96.8936
183	96.8473
184	94.2098
185	76.6611
186	77.7485
187	95.8177
188	97.5414
189	97.1596
190	96.9167
191	96.7548
192	96.7316
193	96.6159
194	96.6275
195	96.6159
196	96.5697
197	96.5812
198	76.4876
199	93.8859
200	97.1712
201	97.2522
202	97.1481
203	96.9977
204	96.882
205	96.8473
206	96.7316
207	96.5465
208	77.0197
209	94.6956
210	96.801
211	97.044
212	94.5337
213	93.0414
214	97.3216
215	97.0902
216	96.9745
217	96.8473
218	96.7663
219	81.6354
220	91.4682
221	96.963
222	97.1018
223	97.0902
224	97.0671
225	96.8936
226	96.7895
227	95.5401
228	77.575
229	96.0144
230	97.1712
231	97.1712
232	97.0324
233	97.044
234	96.6969
235	96.6969
236	85.742
237	86.3783
238	96.6622
239	97.1596
240	97.0671
241	96.9861
242	96.9167
243	96.8126
244	86.4592
245	86.3436
246	96.2805
247	97.1249
248	97.1712
249	97.0902
